coin_parse,coin_time,coin_value,update_time
Wrapped Bitcoin,2020-09-26,10756.7108739,2022-03-26
Wrapped Bitcoin,2020-09-27,10782.92902767,2022-03-26
Wrapped Bitcoin,2020-09-28,10761.22120883,2022-03-26
Wrapped Bitcoin,2020-09-29,10843.72740571,2022-03-26
Wrapped Bitcoin,2020-09-30,10779.25832515,2022-03-26
Wrapped Bitcoin,2020-10-01,10621.46116192,2022-03-26
Wrapped Bitcoin,2020-10-02,10573.4391845,2022-03-26
Wrapped Bitcoin,2020-10-03,10556.77345687,2022-03-26
Wrapped Bitcoin,2020-10-04,10667.024805,2022-03-26
Wrapped Bitcoin,2020-10-05,10798.55169663,2022-03-26
Wrapped Bitcoin,2020-10-06,10612.53783883,2022-03-26
Wrapped Bitcoin,2020-10-07,10670.3929312,2022-03-26
Wrapped Bitcoin,2020-10-08,10908.85962413,2022-03-26
Wrapped Bitcoin,2020-10-09,11071.4336965,2022-03-26
Wrapped Bitcoin,2020-10-10,11306.53170154,2022-03-26
Wrapped Bitcoin,2020-10-11,11379.33856788,2022-03-26
Wrapped Bitcoin,2020-10-12,11542.78760073,2022-03-26
Wrapped Bitcoin,2020-10-13,11428.21753311,2022-03-26
Wrapped Bitcoin,2020-10-14,11430.97129915,2022-03-26
Wrapped Bitcoin,2020-10-15,11491.64932562,2022-03-26
Wrapped Bitcoin,2020-10-16,11318.26280402,2022-03-26
Wrapped Bitcoin,2020-10-17,11360.85548727,2022-03-26
Wrapped Bitcoin,2020-10-18,11486.036491,2022-03-26
Wrapped Bitcoin,2020-10-19,11735.53436679,2022-03-26
Wrapped Bitcoin,2020-10-20,11919.94429993,2022-03-26
Wrapped Bitcoin,2020-10-21,12861.88674374,2022-03-26
Wrapped Bitcoin,2020-10-22,12941.39851352,2022-03-26
Wrapped Bitcoin,2020-10-23,12914.28103537,2022-03-26
Wrapped Bitcoin,2020-10-24,13106.40553066,2022-03-26
Wrapped Bitcoin,2020-10-25,13030.17959817,2022-03-26
Wrapped Bitcoin,2020-10-26,13054.63449324,2022-03-26
Wrapped Bitcoin,2020-10-27,13617.29388511,2022-03-26
Wrapped Bitcoin,2020-10-28,13225.86486601,2022-03-26
Wrapped Bitcoin,2020-10-29,13413.61231564,2022-03-26
Wrapped Bitcoin,2020-10-30,13503.27401068,2022-03-26
Wrapped Bitcoin,2020-10-31,13715.39643563,2022-03-26
Wrapped Bitcoin,2020-11-01,13649.20393816,2022-03-26
Wrapped Bitcoin,2020-11-02,13432.17517808,2022-03-26
Wrapped Bitcoin,2020-11-03,13913.52510466,2022-03-26
Wrapped Bitcoin,2020-11-04,14066.74765791,2022-03-26
Wrapped Bitcoin,2020-11-05,15509.62071378,2022-03-26
Wrapped Bitcoin,2020-11-06,15533.67523036,2022-03-26
Wrapped Bitcoin,2020-11-07,14823.48783502,2022-03-26
Wrapped Bitcoin,2020-11-08,15451.86771954,2022-03-26
Wrapped Bitcoin,2020-11-09,15294.62058694,2022-03-26
Wrapped Bitcoin,2020-11-10,15243.54803965,2022-03-26
Wrapped Bitcoin,2020-11-11,15696.9410833,2022-03-26
Wrapped Bitcoin,2020-11-12,16226.75594981,2022-03-26
Wrapped Bitcoin,2020-11-13,16232.41870895,2022-03-26
Wrapped Bitcoin,2020-11-14,16039.94330911,2022-03-26
Wrapped Bitcoin,2020-11-15,15887.31707739,2022-03-26
Wrapped Bitcoin,2020-11-16,16665.1959337,2022-03-26
Wrapped Bitcoin,2020-11-17,17654.38988443,2022-03-26
Wrapped Bitcoin,2020-11-18,17793.18068606,2022-03-26
Wrapped Bitcoin,2020-11-19,17788.11661114,2022-03-26
Wrapped Bitcoin,2020-11-20,18623.14429884,2022-03-26
Wrapped Bitcoin,2020-11-21,18601.52605375,2022-03-26
Wrapped Bitcoin,2020-11-22,18398.17223527,2022-03-26
Wrapped Bitcoin,2020-11-23,18358.94405618,2022-03-26
Wrapped Bitcoin,2020-11-24,19146.87129614,2022-03-26
Wrapped Bitcoin,2020-11-25,18690.25031531,2022-03-26
Wrapped Bitcoin,2020-11-26,17123.87418362,2022-03-26
Wrapped Bitcoin,2020-11-27,17060.38877575,2022-03-26
Wrapped Bitcoin,2020-11-28,17734.59088211,2022-03-26
Wrapped Bitcoin,2020-11-29,18167.77554048,2022-03-26
Wrapped Bitcoin,2020-11-30,19619.04234746,2022-03-26
Wrapped Bitcoin,2020-12-01,18828.37847085,2022-03-26
Wrapped Bitcoin,2020-12-02,19214.0018119,2022-03-26
Wrapped Bitcoin,2020-12-03,19460.82338178,2022-03-26
Wrapped Bitcoin,2020-12-04,18665.34367697,2022-03-26
Wrapped Bitcoin,2020-12-05,19150.38190107,2022-03-26
Wrapped Bitcoin,2020-12-06,19383.04444957,2022-03-26
Wrapped Bitcoin,2020-12-07,19176.62745595,2022-03-26
Wrapped Bitcoin,2020-12-08,18327.36819814,2022-03-26
Wrapped Bitcoin,2020-12-09,18531.14730714,2022-03-26
Wrapped Bitcoin,2020-12-10,18250.66104503,2022-03-26
Wrapped Bitcoin,2020-12-11,18054.93479045,2022-03-26
Wrapped Bitcoin,2020-12-12,18781.90635904,2022-03-26
Wrapped Bitcoin,2020-12-13,19163.82278105,2022-03-26
Wrapped Bitcoin,2020-12-14,19278.18265269,2022-03-26
Wrapped Bitcoin,2020-12-15,19428.90591295,2022-03-26
Wrapped Bitcoin,2020-12-16,21367.41244952,2022-03-26
Wrapped Bitcoin,2020-12-17,22818.60992489,2022-03-26
Wrapped Bitcoin,2020-12-18,23146.71864309,2022-03-26
Wrapped Bitcoin,2020-12-19,23874.19523847,2022-03-26
Wrapped Bitcoin,2020-12-20,23471.9975396,2022-03-26
Wrapped Bitcoin,2020-12-21,22744.4645221,2022-03-26
Wrapped Bitcoin,2020-12-22,23820.51040882,2022-03-26
Wrapped Bitcoin,2020-12-23,23229.81724171,2022-03-26
Wrapped Bitcoin,2020-12-24,23737.31321472,2022-03-26
Wrapped Bitcoin,2020-12-25,24652.14594374,2022-03-26
Wrapped Bitcoin,2020-12-26,26409.52998928,2022-03-26
Wrapped Bitcoin,2020-12-27,26237.58260542,2022-03-26
Wrapped Bitcoin,2020-12-28,27025.55608623,2022-03-26
Wrapped Bitcoin,2020-12-29,27191.39437087,2022-03-26
Wrapped Bitcoin,2020-12-30,28788.81370493,2022-03-26
Wrapped Bitcoin,2020-12-31,28977.74411974,2022-03-26
Wrapped Bitcoin,2021-01-01,29349.44212426,2022-03-26
Wrapped Bitcoin,2021-01-02,32164.80094523,2022-03-26
Wrapped Bitcoin,2021-01-03,33008.12944771,2022-03-26
Wrapped Bitcoin,2021-01-04,31950.10975632,2022-03-26
Wrapped Bitcoin,2021-01-05,33968.23747749,2022-03-26
Wrapped Bitcoin,2021-01-06,36680.52026984,2022-03-26
Wrapped Bitcoin,2021-01-07,39335.30961325,2022-03-26
Wrapped Bitcoin,2021-01-08,40574.24194593,2022-03-26
Wrapped Bitcoin,2021-01-09,40236.76887615,2022-03-26
Wrapped Bitcoin,2021-01-10,38332.33917873,2022-03-26
Wrapped Bitcoin,2021-01-11,35375.0237638,2022-03-26
Wrapped Bitcoin,2021-01-12,33853.32485985,2022-03-26
Wrapped Bitcoin,2021-01-13,37305.65289141,2022-03-26
Wrapped Bitcoin,2021-01-14,39188.64360981,2022-03-26
Wrapped Bitcoin,2021-01-15,36693.60170339,2022-03-26
Wrapped Bitcoin,2021-01-16,36252.39678805,2022-03-26
Wrapped Bitcoin,2021-01-17,35895.35305404,2022-03-26
Wrapped Bitcoin,2021-01-18,36615.97474265,2022-03-26
Wrapped Bitcoin,2021-01-19,36143.04931826,2022-03-26
Wrapped Bitcoin,2021-01-20,35489.38657054,2022-03-26
Wrapped Bitcoin,2021-01-21,30795.2831446,2022-03-26
Wrapped Bitcoin,2021-01-22,32980.39015791,2022-03-26
Wrapped Bitcoin,2021-01-23,32081.55814134,2022-03-26
Wrapped Bitcoin,2021-01-24,32241.79889815,2022-03-26
Wrapped Bitcoin,2021-01-25,32337.58944796,2022-03-26
Wrapped Bitcoin,2021-01-26,32668.15656886,2022-03-26
Wrapped Bitcoin,2021-01-27,30431.74610361,2022-03-26
Wrapped Bitcoin,2021-01-28,33315.12752081,2022-03-26
Wrapped Bitcoin,2021-01-29,34312.94454296,2022-03-26
Wrapped Bitcoin,2021-01-30,34355.65157531,2022-03-26
Wrapped Bitcoin,2021-01-31,33085.08072341,2022-03-26
Wrapped Bitcoin,2021-02-01,33702.03377319,2022-03-26
Wrapped Bitcoin,2021-02-02,35519.5210997,2022-03-26
Wrapped Bitcoin,2021-02-03,37513.78382791,2022-03-26
Wrapped Bitcoin,2021-02-04,36990.566618,2022-03-26
Wrapped Bitcoin,2021-02-05,38241.69089467,2022-03-26
Wrapped Bitcoin,2021-02-06,39329.4861526,2022-03-26
Wrapped Bitcoin,2021-02-07,38877.48433487,2022-03-26
Wrapped Bitcoin,2021-02-08,46403.36678208,2022-03-26
Wrapped Bitcoin,2021-02-09,46560.31404944,2022-03-26
Wrapped Bitcoin,2021-02-10,44846.93430832,2022-03-26
Wrapped Bitcoin,2021-02-11,47751.07330839,2022-03-26
Wrapped Bitcoin,2021-02-12,47508.2423937,2022-03-26
Wrapped Bitcoin,2021-02-13,47123.2711183,2022-03-26
Wrapped Bitcoin,2021-02-14,48696.93181553,2022-03-26
Wrapped Bitcoin,2021-02-15,47959.18529488,2022-03-26
Wrapped Bitcoin,2021-02-16,49110.090827,2022-03-26
Wrapped Bitcoin,2021-02-17,52193.2642924,2022-03-26
Wrapped Bitcoin,2021-02-18,51684.30042287,2022-03-26
Wrapped Bitcoin,2021-02-19,55759.77794435,2022-03-26
Wrapped Bitcoin,2021-02-20,55937.3979345,2022-03-26
Wrapped Bitcoin,2021-02-21,57557.97282978,2022-03-26
Wrapped Bitcoin,2021-02-22,54191.46290407,2022-03-26
Wrapped Bitcoin,2021-02-23,48617.61209255,2022-03-26
Wrapped Bitcoin,2021-02-24,49437.05883006,2022-03-26
Wrapped Bitcoin,2021-02-25,47041.73095564,2022-03-26
Wrapped Bitcoin,2021-02-26,46178.60471541,2022-03-26
Wrapped Bitcoin,2021-02-27,45958.58775577,2022-03-26
Wrapped Bitcoin,2021-02-28,45290.67699151,2022-03-26
Wrapped Bitcoin,2021-03-01,49528.85731283,2022-03-26
Wrapped Bitcoin,2021-03-02,48205.6397878,2022-03-26
Wrapped Bitcoin,2021-03-03,50582.24988983,2022-03-26
Wrapped Bitcoin,2021-03-04,48463.64469125,2022-03-26
Wrapped Bitcoin,2021-03-05,48602.86841419,2022-03-26
Wrapped Bitcoin,2021-03-06,48975.89251901,2022-03-26
Wrapped Bitcoin,2021-03-07,51406.18470262,2022-03-26
Wrapped Bitcoin,2021-03-08,52028.68434221,2022-03-26
Wrapped Bitcoin,2021-03-09,54635.77290869,2022-03-26
Wrapped Bitcoin,2021-03-10,56132.18384701,2022-03-26
Wrapped Bitcoin,2021-03-11,57778.79914322,2022-03-26
Wrapped Bitcoin,2021-03-12,57230.41679889,2022-03-26
Wrapped Bitcoin,2021-03-13,61086.43861603,2022-03-26
Wrapped Bitcoin,2021-03-14,59399.40844769,2022-03-26
Wrapped Bitcoin,2021-03-15,55848.68018498,2022-03-26
Wrapped Bitcoin,2021-03-16,56518.7306478,2022-03-26
Wrapped Bitcoin,2021-03-17,58921.40187289,2022-03-26
Wrapped Bitcoin,2021-03-18,57878.70092057,2022-03-26
Wrapped Bitcoin,2021-03-19,58265.00213156,2022-03-26
Wrapped Bitcoin,2021-03-20,58320.95435809,2022-03-26
Wrapped Bitcoin,2021-03-21,57493.49460429,2022-03-26
Wrapped Bitcoin,2021-03-22,54507.57047195,2022-03-26
Wrapped Bitcoin,2021-03-23,54722.18174143,2022-03-26
Wrapped Bitcoin,2021-03-24,52814.36819773,2022-03-26
Wrapped Bitcoin,2021-03-25,51704.31511487,2022-03-26
Wrapped Bitcoin,2021-03-26,55028.76347011,2022-03-26
Wrapped Bitcoin,2021-03-27,55962.29641606,2022-03-26
Wrapped Bitcoin,2021-03-28,55948.6091065,2022-03-26
Wrapped Bitcoin,2021-03-29,57659.19796129,2022-03-26
Wrapped Bitcoin,2021-03-30,58864.73646644,2022-03-26
Wrapped Bitcoin,2021-03-31,59067.00884384,2022-03-26
Wrapped Bitcoin,2021-04-01,59071.53463139,2022-03-26
Wrapped Bitcoin,2021-04-02,59351.16016263,2022-03-26
Wrapped Bitcoin,2021-04-03,57611.91231682,2022-03-26
Wrapped Bitcoin,2021-04-04,58592.25936047,2022-03-26
Wrapped Bitcoin,2021-04-05,58570.26003539,2022-03-26
Wrapped Bitcoin,2021-04-06,58027.45185475,2022-03-26
Wrapped Bitcoin,2021-04-07,56272.28270435,2022-03-26
Wrapped Bitcoin,2021-04-08,58232.90649007,2022-03-26
Wrapped Bitcoin,2021-04-09,58269.92961252,2022-03-26
Wrapped Bitcoin,2021-04-10,59746.68577614,2022-03-26
Wrapped Bitcoin,2021-04-11,60154.70447274,2022-03-26
Wrapped Bitcoin,2021-04-12,59927.61505288,2022-03-26
Wrapped Bitcoin,2021-04-13,63436.57977955,2022-03-26
Wrapped Bitcoin,2021-04-14,63127.86119,2022-03-26
Wrapped Bitcoin,2021-04-15,63187.94189239,2022-03-26
Wrapped Bitcoin,2021-04-16,61647.07838067,2022-03-26
Wrapped Bitcoin,2021-04-17,60753.66771379,2022-03-26
Wrapped Bitcoin,2021-04-18,56190.55596866,2022-03-26
Wrapped Bitcoin,2021-04-19,55744.0078023,2022-03-26
Wrapped Bitcoin,2021-04-20,56477.14064212,2022-03-26
Wrapped Bitcoin,2021-04-21,54024.74973271,2022-03-26
Wrapped Bitcoin,2021-04-22,51667.877282,2022-03-26
Wrapped Bitcoin,2021-04-23,51133.23697259,2022-03-26
Wrapped Bitcoin,2021-04-24,50092.5801258,2022-03-26
Wrapped Bitcoin,2021-04-25,49134.72762908,2022-03-26
Wrapped Bitcoin,2021-04-26,54092.54924012,2022-03-26
Wrapped Bitcoin,2021-04-27,55047.08672741,2022-03-26
Wrapped Bitcoin,2021-04-28,54830.5904877,2022-03-26
Wrapped Bitcoin,2021-04-29,53647.60352689,2022-03-26
Wrapped Bitcoin,2021-04-30,57880.62807351,2022-03-26
Wrapped Bitcoin,2021-05-01,57790.94522217,2022-03-26
Wrapped Bitcoin,2021-05-02,56381.79120184,2022-03-26
Wrapped Bitcoin,2021-05-03,57419.66263845,2022-03-26
Wrapped Bitcoin,2021-05-04,53304.35824351,2022-03-26
Wrapped Bitcoin,2021-05-05,57558.32965608,2022-03-26
Wrapped Bitcoin,2021-05-06,56543.90711398,2022-03-26
Wrapped Bitcoin,2021-05-07,57509.28203286,2022-03-26
Wrapped Bitcoin,2021-05-08,59290.92733346,2022-03-26
Wrapped Bitcoin,2021-05-09,58269.82650108,2022-03-26
Wrapped Bitcoin,2021-05-10,56110.16418314,2022-03-26
Wrapped Bitcoin,2021-05-11,57035.1217856,2022-03-26
Wrapped Bitcoin,2021-05-12,49433.48091981,2022-03-26
Wrapped Bitcoin,2021-05-13,49687.08112452,2022-03-26
Wrapped Bitcoin,2021-05-14,50099.0692121,2022-03-26
Wrapped Bitcoin,2021-05-15,46873.4121147,2022-03-26
Wrapped Bitcoin,2021-05-16,46391.50876738,2022-03-26
Wrapped Bitcoin,2021-05-17,43538.52809983,2022-03-26
Wrapped Bitcoin,2021-05-18,43099.41398235,2022-03-26
Wrapped Bitcoin,2021-05-19,37000.04184354,2022-03-26
Wrapped Bitcoin,2021-05-20,40761.14996506,2022-03-26
Wrapped Bitcoin,2021-05-21,37303.96545029,2022-03-26
Wrapped Bitcoin,2021-05-22,37619.23574488,2022-03-26
Wrapped Bitcoin,2021-05-23,34904.07773422,2022-03-26
Wrapped Bitcoin,2021-05-24,38770.43572648,2022-03-26
Wrapped Bitcoin,2021-05-25,38409.56818005,2022-03-26
Wrapped Bitcoin,2021-05-26,39377.94197607,2022-03-26
Wrapped Bitcoin,2021-05-27,38495.1622238,2022-03-26
Wrapped Bitcoin,2021-05-28,35999.61465642,2022-03-26
Wrapped Bitcoin,2021-05-29,34692.2484778,2022-03-26
Wrapped Bitcoin,2021-05-30,35663.08895633,2022-03-26
Wrapped Bitcoin,2021-05-31,37391.82184235,2022-03-26
Wrapped Bitcoin,2021-06-01,36706.41877206,2022-03-26
Wrapped Bitcoin,2021-06-02,37648.3700934,2022-03-26
Wrapped Bitcoin,2021-06-03,39154.92789576,2022-03-26
Wrapped Bitcoin,2021-06-04,36938.9944354,2022-03-26
Wrapped Bitcoin,2021-06-05,35579.82810664,2022-03-26
Wrapped Bitcoin,2021-06-06,35851.13573972,2022-03-26
Wrapped Bitcoin,2021-06-07,33646.21265275,2022-03-26
Wrapped Bitcoin,2021-06-08,33457.48690444,2022-03-26
Wrapped Bitcoin,2021-06-09,37322.84919926,2022-03-26
Wrapped Bitcoin,2021-06-10,36711.75192393,2022-03-26
Wrapped Bitcoin,2021-06-11,37259.91979465,2022-03-26
Wrapped Bitcoin,2021-06-12,35586.76506316,2022-03-26
Wrapped Bitcoin,2021-06-13,38899.29583171,2022-03-26
Wrapped Bitcoin,2021-06-14,39901.55563599,2022-03-26
Wrapped Bitcoin,2021-06-15,40438.42242212,2022-03-26
Wrapped Bitcoin,2021-06-16,38333.12985098,2022-03-26
Wrapped Bitcoin,2021-06-17,38009.69964626,2022-03-26
Wrapped Bitcoin,2021-06-18,35772.05213657,2022-03-26
Wrapped Bitcoin,2021-06-19,35607.27756877,2022-03-26
Wrapped Bitcoin,2021-06-20,35670.93128632,2022-03-26
Wrapped Bitcoin,2021-06-21,31662.63781054,2022-03-26
Wrapped Bitcoin,2021-06-22,32448.80416062,2022-03-26
Wrapped Bitcoin,2021-06-23,33736.60977678,2022-03-26
Wrapped Bitcoin,2021-06-24,34668.0398163,2022-03-26
Wrapped Bitcoin,2021-06-25,31733.60075059,2022-03-26
Wrapped Bitcoin,2021-06-26,32055.92599362,2022-03-26
Wrapped Bitcoin,2021-06-27,34590.68663608,2022-03-26
Wrapped Bitcoin,2021-06-28,34366.25611107,2022-03-26
Wrapped Bitcoin,2021-06-29,35900.97542985,2022-03-26
Wrapped Bitcoin,2021-06-30,35090.36158036,2022-03-26
Wrapped Bitcoin,2021-07-01,33519.0474924,2022-03-26
Wrapped Bitcoin,2021-07-02,33824.2633391,2022-03-26
Wrapped Bitcoin,2021-07-03,34676.98591455,2022-03-26
Wrapped Bitcoin,2021-07-04,35289.76293143,2022-03-26
Wrapped Bitcoin,2021-07-05,33806.66176437,2022-03-26
Wrapped Bitcoin,2021-07-06,34189.37282594,2022-03-26
Wrapped Bitcoin,2021-07-07,33880.79456485,2022-03-26
Wrapped Bitcoin,2021-07-08,32844.54949329,2022-03-26
Wrapped Bitcoin,2021-07-09,33860.86593573,2022-03-26
Wrapped Bitcoin,2021-07-10,33516.69081564,2022-03-26
Wrapped Bitcoin,2021-07-11,34253.77272492,2022-03-26
Wrapped Bitcoin,2021-07-12,33209.6883247,2022-03-26
Wrapped Bitcoin,2021-07-13,32691.93587287,2022-03-26
Wrapped Bitcoin,2021-07-14,32804.84276804,2022-03-26
Wrapped Bitcoin,2021-07-15,31650.25105412,2022-03-26
Wrapped Bitcoin,2021-07-16,31484.57675251,2022-03-26
Wrapped Bitcoin,2021-07-17,31570.667892,2022-03-26
Wrapped Bitcoin,2021-07-18,31763.17876785,2022-03-26
Wrapped Bitcoin,2021-07-19,30828.9489739,2022-03-26
Wrapped Bitcoin,2021-07-20,29707.06326662,2022-03-26
Wrapped Bitcoin,2021-07-21,32092.53473215,2022-03-26
Wrapped Bitcoin,2021-07-22,32331.95598994,2022-03-26
Wrapped Bitcoin,2021-07-23,33569.31061503,2022-03-26
Wrapped Bitcoin,2021-07-24,34253.59592797,2022-03-26
Wrapped Bitcoin,2021-07-25,35268.89257498,2022-03-26
Wrapped Bitcoin,2021-07-26,37394.27789039,2022-03-26
Wrapped Bitcoin,2021-07-27,39128.19339845,2022-03-26
Wrapped Bitcoin,2021-07-28,39992.64771846,2022-03-26
Wrapped Bitcoin,2021-07-29,40040.90055861,2022-03-26
Wrapped Bitcoin,2021-07-30,42054.40080261,2022-03-26
Wrapped Bitcoin,2021-07-31,41713.56172019,2022-03-26
Wrapped Bitcoin,2021-08-01,40007.86848706,2022-03-26
Wrapped Bitcoin,2021-08-02,39131.11736878,2022-03-26
Wrapped Bitcoin,2021-08-03,38145.42151477,2022-03-26
Wrapped Bitcoin,2021-08-04,39804.08375871,2022-03-26
Wrapped Bitcoin,2021-08-05,40895.66538606,2022-03-26
Wrapped Bitcoin,2021-08-06,42881.54918954,2022-03-26
Wrapped Bitcoin,2021-08-07,44459.34915001,2022-03-26
Wrapped Bitcoin,2021-08-08,43832.58950436,2022-03-26
Wrapped Bitcoin,2021-08-09,46282.23189883,2022-03-26
Wrapped Bitcoin,2021-08-10,45588.17242621,2022-03-26
Wrapped Bitcoin,2021-08-11,45656.4661814,2022-03-26
Wrapped Bitcoin,2021-08-12,44331.18726597,2022-03-26
Wrapped Bitcoin,2021-08-13,47822.36041582,2022-03-26
Wrapped Bitcoin,2021-08-14,47081.77262993,2022-03-26
Wrapped Bitcoin,2021-08-15,47186.20825629,2022-03-26
Wrapped Bitcoin,2021-08-16,46012.87870282,2022-03-26
Wrapped Bitcoin,2021-08-17,44669.03210862,2022-03-26
Wrapped Bitcoin,2021-08-18,44809.6853748,2022-03-26
Wrapped Bitcoin,2021-08-19,46710.85064779,2022-03-26
Wrapped Bitcoin,2021-08-20,49250.19100589,2022-03-26
Wrapped Bitcoin,2021-08-21,48973.2150969,2022-03-26
Wrapped Bitcoin,2021-08-22,49351.1340875,2022-03-26
Wrapped Bitcoin,2021-08-23,49520.91521881,2022-03-26
Wrapped Bitcoin,2021-08-24,47795.16820201,2022-03-26
Wrapped Bitcoin,2021-08-25,48967.05685168,2022-03-26
Wrapped Bitcoin,2021-08-26,46927.9202464,2022-03-26
Wrapped Bitcoin,2021-08-27,48982.71349979,2022-03-26
Wrapped Bitcoin,2021-08-28,48849.90642751,2022-03-26
Wrapped Bitcoin,2021-08-29,48829.47031232,2022-03-26
Wrapped Bitcoin,2021-08-30,46990.54700596,2022-03-26
Wrapped Bitcoin,2021-08-31,47486.02738648,2022-03-26
Wrapped Bitcoin,2021-09-01,48977.069886,2022-03-26
Wrapped Bitcoin,2021-09-02,49459.67907519,2022-03-26
Wrapped Bitcoin,2021-09-03,50029.29206644,2022-03-26
Wrapped Bitcoin,2021-09-04,50168.62918372,2022-03-26
Wrapped Bitcoin,2021-09-05,51690.33975891,2022-03-26
Wrapped Bitcoin,2021-09-06,52565.6387094,2022-03-26
Wrapped Bitcoin,2021-09-07,46838.81245866,2022-03-26
Wrapped Bitcoin,2021-09-08,46230.4070989,2022-03-26
Wrapped Bitcoin,2021-09-09,46382.96347146,2022-03-26
Wrapped Bitcoin,2021-09-10,44807.08026884,2022-03-26
Wrapped Bitcoin,2021-09-11,45183.80195385,2022-03-26
Wrapped Bitcoin,2021-09-12,46113.16705449,2022-03-26
Wrapped Bitcoin,2021-09-13,45017.0894939914,2022-03-26
Wrapped Bitcoin,2021-09-14,47070.9019265464,2022-03-26
Wrapped Bitcoin,2021-09-15,48186.6685679612,2022-03-26
Wrapped Bitcoin,2021-09-16,47830.7081032149,2022-03-26
Wrapped Bitcoin,2021-09-17,47228.1122111087,2022-03-26
Wrapped Bitcoin,2021-09-18,48246.5424668396,2022-03-26
Wrapped Bitcoin,2021-09-19,47241.5464633189,2022-03-26
Wrapped Bitcoin,2021-09-20,42910.7639416576,2022-03-26
Wrapped Bitcoin,2021-09-21,40619.1872293147,2022-03-26
Wrapped Bitcoin,2021-09-22,43555.64876706,2022-03-26
Wrapped Bitcoin,2021-09-23,44875.3409845634,2022-03-26
Wrapped Bitcoin,2021-09-24,42810.4005459967,2022-03-26
Wrapped Bitcoin,2021-09-25,42724.3666645054,2022-03-26
Wrapped Bitcoin,2021-09-26,43258.6793060993,2022-03-26
Wrapped Bitcoin,2021-09-27,42256.5674077566,2022-03-26
Wrapped Bitcoin,2021-09-28,41040.3684268703,2022-03-26
Wrapped Bitcoin,2021-09-29,41529.9311007675,2022-03-26
Wrapped Bitcoin,2021-09-30,43763.1612945726,2022-03-26
Wrapped Bitcoin,2021-10-01,48131.4043676692,2022-03-26
Wrapped Bitcoin,2021-10-02,47744.9403726381,2022-03-26
Wrapped Bitcoin,2021-10-03,48234.7651070697,2022-03-26
Wrapped Bitcoin,2021-10-04,49086.1747359694,2022-03-26
Wrapped Bitcoin,2021-10-05,51482.847571711,2022-03-26
Wrapped Bitcoin,2021-10-06,55372.3613016872,2022-03-26
Wrapped Bitcoin,2021-10-07,53884.397386827,2022-03-26
Wrapped Bitcoin,2021-10-08,53959.8120045932,2022-03-26
Wrapped Bitcoin,2021-10-09,55051.0281036588,2022-03-26
Wrapped Bitcoin,2021-10-10,54837.9718438558,2022-03-26
Wrapped Bitcoin,2021-10-11,57536.6443641571,2022-03-26
Wrapped Bitcoin,2021-10-12,56056.8035903838,2022-03-26
Wrapped Bitcoin,2021-10-13,57433.7230520853,2022-03-26
Wrapped Bitcoin,2021-10-14,57488.4201046182,2022-03-26
Wrapped Bitcoin,2021-10-15,61630.5646234218,2022-03-26
Wrapped Bitcoin,2021-10-16,60903.7139383199,2022-03-26
Wrapped Bitcoin,2021-10-17,61557.8050942109,2022-03-26
Wrapped Bitcoin,2021-10-18,62039.2633456536,2022-03-26
Wrapped Bitcoin,2021-10-19,64304.8203195678,2022-03-26
Wrapped Bitcoin,2021-10-20,66072.1970612008,2022-03-26
Wrapped Bitcoin,2021-10-21,62291.1080695858,2022-03-26
Wrapped Bitcoin,2021-10-22,60729.8807843035,2022-03-26
Wrapped Bitcoin,2021-10-23,61412.6301197709,2022-03-26
Wrapped Bitcoin,2021-10-24,60966.8951255636,2022-03-26
Wrapped Bitcoin,2021-10-25,63087.2182644664,2022-03-26
Wrapped Bitcoin,2021-10-26,60446.0765450323,2022-03-26
Wrapped Bitcoin,2021-10-27,58572.0501409411,2022-03-26
Wrapped Bitcoin,2021-10-28,60720.6377441128,2022-03-26
Wrapped Bitcoin,2021-10-29,62281.4204713771,2022-03-26
Wrapped Bitcoin,2021-10-30,61806.4682372909,2022-03-26
Wrapped Bitcoin,2021-10-31,61380.5946793981,2022-03-26
Wrapped Bitcoin,2021-11-01,61054.3128739098,2022-03-26
Wrapped Bitcoin,2021-11-02,63261.3217583053,2022-03-26
Wrapped Bitcoin,2021-11-03,63216.790421244,2022-03-26
Wrapped Bitcoin,2021-11-04,61496.2344575004,2022-03-26
Wrapped Bitcoin,2021-11-05,61212.6921007375,2022-03-26
Wrapped Bitcoin,2021-11-06,61540.9859205601,2022-03-26
Wrapped Bitcoin,2021-11-07,63331.4008553775,2022-03-26
Wrapped Bitcoin,2021-11-08,67549.2280081864,2022-03-26
Wrapped Bitcoin,2021-11-09,67017.8924368916,2022-03-26
Wrapped Bitcoin,2021-11-10,64089.1336616882,2022-03-26
Wrapped Bitcoin,2021-11-11,65114.2038301616,2022-03-26
Wrapped Bitcoin,2021-11-12,64214.8595343276,2022-03-26
Wrapped Bitcoin,2021-11-13,65546.4711627364,2022-03-26
Wrapped Bitcoin,2021-11-14,64581.3618614502,2022-03-26
Wrapped Bitcoin,2021-11-15,63480.9427190323,2022-03-26
Wrapped Bitcoin,2021-11-16,59078.8820840191,2022-03-26
Wrapped Bitcoin,2021-11-17,59437.9961211826,2022-03-26
Wrapped Bitcoin,2021-11-18,55780.3222382434,2022-03-26
Wrapped Bitcoin,2021-11-19,57648.7130496237,2022-03-26
Wrapped Bitcoin,2021-11-20,59557.9671985557,2022-03-26
